  1325.4414257          1.0006776 
  1325.4428146          1.0005039 
  1325.4442035          1.0000494 
  1325.4455924          1.0001175 
  1325.4469812          1.0000669 
  1325.4483701          1.0000666 
  1325.4497590          1.0003366 
  1325.4511478          0.9999369 
  1325.4525367          1.0001054 
  1325.4539256          1.0002753 
  1325.4553145          0.9999928 
  1325.4567033          1.0000892 
  1325.4580922          1.0001092 
  1325.4594811          1.0000834 
  1325.4608699          1.0002382 
  1325.4622588          1.0001972 
  1325.4636477          1.0000223 
  1325.4650365          1.0000153 
  1325.4664254          1.0000834 
  1325.4678143          1.0001749 
  1325.4692032          1.0002983 
  1325.4705920          1.0002052 
  1325.4719809          1.0000687 
  1325.4733698          0.9998980 
  1325.4747586          1.0001503 
  1325.4761475          1.0003935 
  1325.4775364          1.0000149 
  1325.4789252          1.0001101 
  1325.4803141          0.9999246 
  1325.4817030          0.9999125 
  1325.4830919          1.0002646 
  1325.4844807          1.0001327 
  1325.4858696          1.0003283 
  1325.4872585          0.9999608 
  1325.4886473          0.9999737 
  1325.4900362          1.0003364 
  1325.4914251          1.0000602 
  1325.4928139          1.0005387 
  1325.4942028          1.0004359 
  1325.4955917          1.0000926 
  1325.4969806          1.0001997 
  1325.4983694          1.0001065 
  1325.4997583          1.0000275 
  1325.5011472          1.0002989 
  1325.5025360          1.0002834 
  1325.5039249          1.0002756 
  1325.5053138          1.0001376 
  1325.5067027          1.0000564 
  1325.5080915          1.0003375 
  1325.5094804          1.0002232 
  1325.5108693          0.9999140 
  1325.5122581          0.9999368 
  1325.5136470          1.0002476 
  1325.5150359          0.9999413 
  1325.5164247          1.0002588 
  1325.5178136          1.0000548 
  1325.5192025          0.9996756 
  1325.5205914          1.0001398 
  1325.5219802          1.0001917 
  1325.5233691          0.9998622 
  1325.5247580          1.0004530 
  1325.5261468          1.0002333 
  1325.5275357          1.0002111 
  1325.5289246          1.0003014 
  1325.5303134          1.0002168 
  1325.5317023          0.9999676 
  1325.5330912          1.0001712 
  1325.5344801          1.0000451 
  1325.5358689          0.9997553 
  1325.5372578          1.0001085 
  1325.5386467          1.0002350 
  1325.5400355          1.0000956 
  1325.5414244          1.0000453 
  1325.5428133          1.0001059 
  1325.5442022          1.0001537 
  1325.5455910          0.9998890 
  1325.5469799          1.0001671 
  1325.5483688          1.0002375 
  1325.5497576          0.9998342 
  1325.5511465          1.0002280 
  1325.5525354          1.0001379 
  1325.5539242          1.0002970 
  1325.5553131          0.9999889 
  1325.5567020          1.0002465 
  1325.5580909          1.0000401 
  1325.5594797          1.0001270 
  1325.5608686          1.0001439 
  1325.5622575          1.0002267 
  1325.5636463          1.0002927 
  1325.5650352          0.9999900 
  1325.5664241          1.0001246 
  1325.5678130          1.0002660 
  1325.5692018          1.0004405 
  1325.5705907          1.0001856 
  1325.5719796          1.0003858 
  1325.5733684          0.9999936 
  1325.5747573          1.0004171 
  1325.5761462          1.0002838 
  1325.5775350          1.0003980 
  1325.5789239          1.0003794 
  1325.5803128          1.0002433 
  1325.5817017          1.0002655 
  1325.5830905          1.0000919 
  1325.5844794          1.0002518 
  1325.5858683          1.0002679 
  1325.5872571          1.0003424 
  1325.5886460          1.0002667 
  1325.5900349          1.0002939 
  1325.5914238          1.0002345 
  1325.5928126          1.0005606 
  1325.5942015          1.0003644 
  1325.5955904          1.0001396 
  1325.5969792          1.0004164 
  1325.5983681          1.0001581 
  1325.5997570          1.0003705 
  1325.6011458          1.0003235 
  1325.6025347          1.0002762 
  1325.6039236          1.0004904 
  1325.6053125          1.0002767 
  1325.6067013          1.0001310 
  1325.6080902          1.0005205 
  1325.6094791          1.0005282 
  1325.6108679          1.0000074 
  1325.6122568          1.0002466 
  1325.6136457          1.0004594 
  1325.6150346          1.0003117 
  1325.6164234          1.0001355 
  1325.6178123          1.0003890 
  1325.6192012          1.0003766 
  1325.6205900          1.0003639 
  1325.6219789          1.0002961 
  1325.6233678          1.0003307 
  1325.6247567          1.0001638 
  1325.6261455          1.0002304 
  1325.6275344          1.0005592 
  1325.6289233          1.0003138 
  1325.6303121          1.0000281 
  1325.6317010          1.0003661 
  1325.6330899          1.0001436 
  1325.6344787          1.0005400 
  1325.6358676          1.0004575 
  1325.6372565          1.0003859 
  1325.6386454          1.0001786 
  1325.6400342          1.0000297 
  1325.6414231          1.0001535 
  1325.6428120          1.0003891 
  1325.6442008          1.0001587 
  1325.6455897          1.0000474 
  1325.6469786          0.9999102 
  1325.6483675          1.0002253 
  1325.6497563          1.0003959 
  1325.6511452          1.0001638 
  1325.6525341          1.0003401 
  1325.6539229          1.0000788 
  1325.6553118          1.0000420 
  1325.6567007          1.0001949 
  1325.6580896          1.0002921 
  1325.6594784          1.0001591 
  1325.6608673          1.0005199 
  1325.6622562          1.0002631 
  1325.6636450          1.0003836 
  1325.6650339          1.0001081 
  1325.6664228          1.0002351 
  1325.6678116          1.0005790 
  1325.6692005          1.0001661 
  1325.6705894          0.9997944 
  1325.6719783          0.9999964 
  1325.6733671          1.0000687 
  1325.6747560          0.9997381 
  1325.6761449          1.0002247 
  1325.6775337          1.0002189 
  1325.6789226          1.0003071 
  1325.6803115          1.0004792 
  1325.6817004          1.0003036 
  1325.6830892          1.0004840 
  1325.6844781          1.0000527 
  1325.6858670          1.0001588 
  1325.6872558          1.0001117 
  1325.6886447          0.9999562 
  1325.6900336          1.0002344 
  1325.6914225          1.0003740 
  1325.6928113          1.0001686 
  1325.6942002          1.0002774 
  1325.6955891          1.0000000 
  1325.6969779          1.0001286 
  1325.6983668          1.0001254 
  1325.6997557          1.0004604 
  1325.7011446          1.0003685 
  1325.7025334          1.0003074 
  1325.7039223          1.0004172 
  1325.7053112          1.0001338 
  1325.7067000          1.0003110 
  1325.7080889          1.0001169 
  1325.7094778          1.0001485 
  1325.7108666          1.0001739 
  1325.7122555          1.0002372 
  1325.7136444          1.0003858 
  1325.7150333          1.0001452 
  1325.7164221          1.0001227 
  1325.7178110          1.0001911 
  1325.7191999          1.0001132 
  1325.7205887          1.0000201 
  1325.7219776          0.9999678 
  1325.7233665          0.9999743 
  1325.7247554          0.9997609 
  1325.7261442          1.0000818 
  1325.7275331          0.9998760 
  1325.7289220          1.0000149 
  1325.7303108          1.0002728 
  1325.7316997          1.0001614 
  1325.7330886          1.0000373 
  1325.7344775          0.9998527 
  1325.7358663          1.0003115 
  1325.7372552          1.0002141 
  1325.7386441          1.0000057 
  1325.7400329          1.0002780 
  1325.7414218          1.0001405 
  1325.7428107          1.0002526 
  1325.7441996          0.9997285 
  1325.7455884          1.0006546 
  1325.7469773          1.0001104 
  1325.7483662          1.0000248 
  1325.7497550          1.0000513 
  1325.7511439          1.0001073 
  1325.7525328          1.0005748 
  1325.7539217          1.0001310 
  1325.7553105          1.0001789 
  1325.7566994          1.0002527 
  1325.7580883          1.0000588 
  1325.7594771          1.0000403 
  1325.7608660          1.0001433 
  1325.7622549          1.0000671 
  1325.7636437          1.0000784 
  1325.7650326          0.9998922 
  1325.7664215          1.0000869 
  1325.7678104          0.9999297 
  1325.7691992          1.0000412 
  1325.7705881          1.0006292 
  1325.7719770          1.0003965 
  1325.7733658          1.0000259 
  1325.7747547          1.0003601 
  1325.7761436          1.0001413 
  1325.7775325          1.0000443 
  1325.7789213          1.0002594 
  1325.7803102          1.0003772 
  1325.7816991          1.0003519 
  1325.7830879          1.0001847 
  1325.7844768          1.0002412 
  1325.7858657          1.0000285 
  1325.7872546          0.9998980 
  1325.7886434          1.0001200 
  1325.7900323          1.0000925 
  1325.7914212          0.9999983 
  1325.7928100          1.0002637 
  1325.7941989          1.0002019 
  1325.7955878          1.0001470 
  1325.7969767          1.0003208 
  1325.7983655          1.0002468 
  1325.7997544          1.0000753 
  1325.8011433          1.0000994 
  1325.8025321          0.9999397 
  1325.8039210          1.0000287 
  1325.8053099          1.0002410 
  1325.8066988          1.0004501 
  1325.8080876          1.0003645 
  1325.8094765          1.0001956 
  1325.8108654          1.0003040 
  1325.8122542          1.0002400 
  1325.8136431          1.0002351 
  1325.8150320          1.0002894 
  1325.8164209          1.0005220 
  1325.8178097          1.0006019 
  1325.8191986          1.0002441 
  1325.8205875          0.9997798 
  1325.8219763          1.0003773 
  1325.8233652          1.0003041 
  1325.8247541          1.0003541 
  1325.8261430          1.0003222 
  1325.8275318          1.0005198 
  1325.8289207          1.0006349 
  1325.8303096          0.9998710 
  1325.8316984          1.0006187 
  1325.8330873          1.0002080 
  1325.8344762          1.0001576 
  1325.8358651          1.0004532 
  1325.8372539          1.0003515 
  1325.8386428          1.0001304 
  1325.8400317          1.0000070 
  1325.8414205          1.0002239 
  1325.8428094          1.0003023 
  1325.8441983          1.0001634 
  1325.8455872          1.0001794 
  1325.8469760          1.0000199 
  1325.8483649          1.0001553 
  1325.8497538          0.9999527 
  1325.8511426          1.0002205 
  1325.8525315          1.0000439 
  1325.8539204          0.9998564 
  1325.8553093          1.0000448 
  1325.8566981          0.9998907 
  1325.8580870          1.0004168 
  1325.8594759          1.0003915 
  1325.8608647          1.0001134 
  1325.8622536          1.0000778 
  1325.8636425          1.0001390 
  1325.8650314          1.0000969 
  1325.8664202          0.9999412 
  1325.8678091          1.0001078 
  1325.8691980          0.9999753 
  1325.8705868          1.0002019 
  1325.8719757          1.0002409 
  1325.8733646          1.0003245 
  1325.8747535          1.0000149 
  1325.8761423          1.0000508 
  1325.8775312          1.0001976 
  1325.8789201          1.0000228 
  1325.8803089          1.0000030 
  1325.8816978          0.9999710 
  1325.8830867          0.9998886 
  1325.8844756          0.9997532 
  1325.8858644          0.9998899 
  1325.8872533          1.0002313 
  1325.8886422          1.0001824 
  1325.8900310          1.0003376 
  1325.8914199          1.0003639 
  1325.8928088          1.0000545 
  1325.8941977          1.0002574 
  1325.8955865          1.0002019 
  1325.8969754          1.0000699 
  1325.8983643          0.9999831 
  1325.8997531          0.9998977 
  1325.9011420          1.0000175 
  1325.9025309          1.0001477 
  1325.9039198          1.0001284 
  1325.9053086          0.9998120 
  1325.9066975          1.0000223 
  1325.9080864          0.9999790 
  1325.9094752          1.0001767 
  1325.9108641          0.9999679 
  1325.9122530          0.9998456 
  1325.9136419          1.0003976 
  1325.9150307          1.0003296 
  1325.9164196          1.0001104 
  1325.9178085          1.0001695 
  1325.9191973          1.0002252 
  1325.9205862          1.0002276 
  1325.9219751          1.0001043 
  1325.9233640          0.9999211 
  1325.9247528          1.0002917 
  1325.9261417          1.0001746 
  1325.9275306          0.9999889 
  1325.9289194          0.9999253 
  1325.9303083          1.0000764 
  1325.9316972          1.0001794 
  1325.9330861          1.0003386 
  1325.9344749          1.0004534 
  1325.9358638          0.9998512 
  1325.9372527          0.9998937 
  1325.9386415          0.9998441 
  1325.9400304          1.0001148 
  1325.9414193          0.9999233 
  1325.9428082          1.0003604 
  1325.9441970          1.0001811 
  1325.9455859          1.0005813 
  1325.9469748          1.0000767 
  1325.9483636          1.0002189 
  1325.9497525          1.0001345 
  1325.9511414          1.0002692 
  1325.9525303          1.0002910 
  1325.9539191          1.0002658 
  1325.9553080          1.0001975 
  1325.9566969          1.0003160 
  1325.9580857          1.0000775 
  1325.9594746          1.0001851 
  1325.9608635          1.0002052 
  1325.9622524          1.0001470 
  1325.9650301          1.0003003 
  1325.9664190          1.0003443 
  1325.9678078          0.9999606 
  1325.9691967          1.0000675 
  1325.9705856          1.0004115 
  1325.9719745          0.9999670 
  1325.9733633          0.9999936 
  1325.9747522          1.0002435 
  1325.9761411          0.9996603 
  1325.9775299          1.0003529 
  1325.9789188          1.0001454 
  1325.9803077          1.0003941 
  1325.9816966          1.0000236 
  1325.9830854          1.0002701 
  1325.9844743          1.0004380 
  1325.9858632          1.0004511 
  1325.9872520          1.0001441 
  1325.9886409          1.0000842 
  1325.9900298          1.0001743 
  1325.9914187          0.9999202 
  1325.9928075          1.0002661 
  1325.9941964          0.9999655 
  1325.9955853          1.0000578 
  1325.9969742          1.0000056 
  1325.9983630          0.9998893 
  1325.9997519          0.9998769 
  1326.0011408          0.9999658 
  1326.0025296          0.9999191 
  1326.0039185          1.0001307 
  1326.0053074          0.9999500 
  1326.0066963          0.9998787 
  1326.0080851          1.0000983 
  1326.0094740          1.0002934 
  1326.0108629          1.0001382 
  1326.0122517          1.0000963 
  1326.0136406          1.0001227 
  1326.0150295          0.9999346 
  1326.0164184          1.0000999 
  1326.0178072          1.0000031 
  1326.0191961          0.9998072 
  1326.0205850          0.9998264 
  1326.0219738          1.0000226 
  1326.0233627          1.0000753 
  1326.0247516          0.9998564 
  1326.0261405          0.9997190 
  1326.0275293          1.0000905 
  1326.0289182          1.0001028 
  1326.0303071          0.9999501 
  1326.0316959          1.0001509 
  1326.0330848          1.0000899 
  1326.0344737          1.0000244 
  1326.0358626          1.0003264 
  1326.0372514          0.9999563 
  1326.0386403          0.9998776 
  1326.0400292          1.0000048 
  1326.0414180          0.9999915 
  1326.0428069          1.0000784 
  1326.0441958          1.0004306 
  1326.0455847          1.0001578 
  1326.0469735          1.0000535 
  1326.0483624          1.0000278 
  1326.0497513          0.9999996 
  1326.0511401          1.0001875 
  1326.0525290          0.9997487 
  1326.0539179          1.0001425 
  1326.0553068          1.0001818 
  1326.0566956          0.9999661 
  1326.0580845          1.0000091 
  1326.0594734          1.0004592 
  1326.0608623          1.0001574 
  1326.0622511          0.9999778 
  1326.0636400          1.0001776 
  1326.0650289          1.0002147 
  1326.0664177          1.0000740 
  1326.0678066          1.0004073 
  1326.0691955          1.0003020 
  1326.0705844          0.9999716 
  1326.0719732          1.0002239 
  1326.0733621          1.0000082 
  1326.0747510          0.9998706 
  1326.0761398          0.9998043 
  1326.0775287          1.0000427 
  1326.0789176          0.9998600 
  1326.0803065          1.0003289 
  1326.0816953          0.9996226 
  1326.0830842          0.9999586 
  1326.0844731          0.9999947 
  1326.0858619          1.0005286 
  1326.0872508          1.0000253 
  1326.0886397          1.0000376 
  1326.0900286          0.9996722 
  1326.0914174          1.0001699 
  1326.0928063          1.0000813 
  1326.0941952          1.0000908 
  1326.0955840          1.0001973 
  1326.0969729          1.0002335 
  1326.0983618          1.0000650 
  1326.0997507          1.0000751 
  1326.1011395          0.9997907 
  1326.1025284          0.9999990 
  1326.1039173          1.0001640 
  1326.1053061          0.9998111 
  1326.1066950          0.9999483 
  1326.1080839          0.9999339 
  1326.1094728          0.9998643 
  1326.1108616          1.0003573 
  1326.1122505          0.9997354 
  1326.1136394          1.0001953 
  1326.1150283          1.0000635 
  1326.1164171          1.0000920 
  1326.1178060          1.0001776 
  1326.1191949          1.0002779 
  1326.1205837          0.9998768 
  1326.1219726          1.0002592 
  1326.1233615          1.0001166 
  1326.1247504          1.0004190 
  1326.1261392          1.0001490 
  1326.1275281          1.0002759 
  1326.1289170          1.0001333 
  1326.1303058          1.0001951 
  1326.1316947          0.9995594 
  1326.1330836          0.9999636 
  1326.1344725          1.0000213 
  1326.1358613          1.0001827 
  1326.1372502          1.0001634 
  1326.1386391          1.0000933 
  1326.1400279          0.9997946 
  1326.1414168          0.9998310 
  1326.1428057          1.0000472 
  1326.1441946          1.0001754 
  1326.1455834          1.0003874 
  1326.1469723          1.0003986 
  1326.1483612          1.0000790 
  1326.1497500          1.0000974 
  1326.1511389          0.9999880 
  1326.1525278          1.0000131 
  1326.1539167          1.0001123 
  1326.1553055          1.0002739 
  1326.1566944          0.9999841 
  1326.1580833          1.0000567 
  1326.1594722          1.0000134 
  1326.1608610          1.0001310 
  1326.1622499          1.0000654 
  1326.1636388          0.9996494 
  1326.1650276          0.9997180 
  1326.1664165          1.0001020 
  1326.1678054          1.0000484 
  1326.1691943          0.9998106 
  1326.1705831          1.0000981 
  1326.1719720          1.0001105 
  1326.1733609          1.0000294 
  1326.1747497          1.0000334 
  1326.1761386          0.9999930 
  1326.1775275          1.0000352 
  1326.1789164          0.9999487 
  1326.1803052          1.0002309 
  1326.1816941          0.9999750 
  1326.1830830          0.9999503 
  1326.1844718          0.9998733 
  1326.1858607          1.0000712 
  1326.1872496          0.9998111 
  1326.1886385          0.9998768 
  1326.1900273          1.0002570 
  1326.1914162          1.0000966 
  1326.1928051          0.9998741 
  1326.1941940          0.9999909 
  1326.1955828          1.0000010 
  1326.1969717          1.0000808 
  1326.1983606          0.9998839 
  1326.1997494          0.9999877 
  1326.2011383          0.9999278 
  1326.2025272          0.9999492 
  1326.2039161          1.0001470 
  1326.2053049          1.0000411 
  1326.2066938          0.9998322 
  1326.2080827          0.9999915 
  1326.2094715          0.9998958 
  1326.2108604          1.0005454 
  1326.2122493          0.9998265 
  1326.2136382          1.0000576 
  1326.2150270          1.0001435 
  1326.2164159          1.0001968 
  1326.2178048          0.9996833 
  1326.2191936          1.0000827 
  1326.2205825          0.9998937 
  1326.2219714          1.0000386 
  1326.2233603          0.9999509 
  1326.2247491          1.0000604 
  1326.2261380          1.0001374 
  1326.2275269          1.0002846 
  1326.2289158          1.0001695 
  1326.2303046          1.0001127 
  1326.2316935          1.0000643 
  1326.2330824          0.9998403 
  1326.2344712          0.9998702 
  1326.2358601          1.0000275 
  1326.2372490          0.9999285 
  1326.2386379          1.0001634 
  1326.2400267          0.9997228 
  1326.2414156          1.0000254 
  1326.2428045          0.9996129 
  1326.2441933          0.9997705 
  1326.2455822          1.0000867 
  1326.2469711          0.9998056 
  1326.2483600          0.9998414 
  1326.2497488          1.0002090 
  1326.2511377          1.0002519 
  1326.2525266          1.0000921 
  1326.2539155          1.0002210 
  1326.2553043          0.9997967 
  1326.2566932          0.9996711 
  1326.2580821          0.9997558 
  1326.2594709          0.9997883 
  1326.2608598          0.9997360 
  1326.2622487          0.9999529 
  1326.2636376          1.0000435 
  1326.2650264          1.0001062 
  1326.2664153          1.0001307 
  1326.2678042          1.0000503 
  1326.2691930          0.9998564 
  1326.2705819          1.0002539 
  1326.2719708          1.0002804 
  1326.2733597          0.9996904 
  1326.2747485          1.0001345 
  1326.2761374          1.0002240 
  1326.2775263          0.9999483 
  1326.2789151          1.0002130 
  1326.2803040          1.0000187 
  1326.2816929          0.9998065 
  1326.2830818          1.0001464 
  1326.2844706          0.9999045 
  1326.2858595          0.9999655 
  1326.2872484          0.9997829 
  1326.2886373          0.9998968 
  1326.2900261          1.0001202 
  1326.2914150          1.0000982 
  1326.2928039          1.0000193 
  1326.2941927          1.0000221 
  1326.2955816          0.9999261 
  1326.2969705          0.9995679 
  1326.2983594          0.9997464 
  1326.2997482          1.0000725 
  1326.3011371          1.0001822 
  1326.3025260          1.0003037 
  1326.3039148          1.0000662 
  1326.3053037          1.0000572 
  1326.3066926          1.0002273 
  1326.3080815          1.0000663 
  1326.3094703          0.9998487 
  1326.3108592          0.9997974 
  1326.3122481          0.9997569 
  1326.3136370          0.9999697 
  1326.3150258          1.0000175 
  1326.3164147          1.0002275 
  1326.3178036          1.0000371 
  1326.3191924          0.9999191 
  1326.3205813          0.9999760 
  1326.3219702          0.9998592 
  1326.3233591          0.9999068 
  1326.3247479          0.9999855 
  1326.3261368          0.9997076 
  1326.3275257          1.0001692 
  1326.3289145          1.0000159 
  1326.3303034          0.9998549 
  1326.3316923          0.9999382 
  1326.3330812          0.9998357 
  1326.3344700          1.0002952 
  1326.3358589          0.9998262 
  1326.3372478          0.9999959 
  1326.3386366          0.9999946 
  1326.3400255          1.0000261 
  1326.3414144          1.0000575 
  1326.3428033          0.9997914 
  1326.3441921          1.0000712 
  1326.3455810          1.0005761 
  1326.3469699          1.0000021 
  1326.3483588          0.9998819 
  1326.3525254          0.9997675 
  1326.3539142          0.9999694 
  1326.3553031          0.9997900 
  1326.3566920          0.9997498 
  1326.3580809          0.9998329 
  1326.3594697          0.9997445 
  1326.3608586          1.0002387 
  1326.3622475          0.9998450 
  1326.3636363          0.9997184 
  1326.3650252          0.9997498 
  1326.3664141          0.9994345 
  1326.3678030          0.9997317 
  1326.3691918          0.9997992 
  1326.3705807          0.9998196 
  1326.3719696          1.0001923 
  1326.3733585          1.0003099 
  1326.3747473          0.9998939 
  1326.3761362          0.9999284 
  1326.3775251          0.9999315 
  1326.3789139          1.0001177 
  1326.3803028          0.9998680 
  1326.3816917          1.0000073 
  1326.3830806          0.9997383 
  1326.3844694          1.0000385 
  1326.3858583          0.9999744 
  1326.3872472          0.9999615 
  1326.3886360          0.9997858 
  1326.3900249          1.0000699 
  1326.3914138          0.9995908 
  1326.3928027          0.9999231 
  1326.3941915          0.9997386 
  1326.3955804          1.0002421 
  1326.3969693          1.0001472 
  1326.3983582          1.0000006 
  1326.3997470          0.9999571 
  1326.4011359          1.0000088 
  1326.4025248          0.9998451 
  1326.4039136          1.0000480 
  1326.4053025          0.9998890 
  1326.4066914          0.9998164 
  1326.4080803          1.0001515 
  1326.4094691          0.9999365 
  1326.4108580          0.9996344 
  1326.4122469          0.9996862 
  1326.4136357          0.9997522 
  1326.4150246          0.9996318 
  1326.4164135          0.9998708 
  1326.4178024          1.0001729 
  1326.4191912          0.9997097 
  1326.4205801          1.0000547 
  1326.4219690          1.0001310 
  1326.4233579          1.0001448 
  1326.4247467          1.0000275 
  1326.4261356          0.9998774 
  1326.4275245          1.0000528 
  1326.4289133          0.9998509 
  1326.4303022          1.0001588 
  1326.4316911          1.0000196 
  1326.4330800          1.0001359 
  1326.4344688          0.9999075 
  1326.4358577          1.0001119 
  1326.4372466          0.9999884 
  1326.4386354          0.9995890 
  1326.4400243          0.9998102 
  1326.4414132          0.9998939 
  1326.4428021          0.9998012 
  1326.4441909          1.0000678 
  1326.4455798          1.0000110 
  1326.4469687          1.0000751 
  1326.4483576          0.9995969 
  1326.4497464          0.9995527 
  1326.4511353          0.9999529 
  1326.4525242          0.9997313 
  1326.4539130          0.9999259 
  1326.4553019          0.9998434 
  1326.4566908          1.0003079 
  1326.4580797          0.9998103 
  1326.4594685          0.9998431 
  1326.4608574          0.9999704 
  1326.4622463          1.0000328 
  1326.4636352          0.9998728 
  1326.4650240          0.9998994 
  1326.4664129          0.9996197 
  1326.4678018          0.9999563 
  1326.4691906          0.9997169 
  1326.4705795          0.9996856 
  1326.4719684          0.9997633 
  1326.4733573          0.9997957 
  1326.4747461          0.9999366 
  1326.4761350          0.9997855 
  1326.4775239          1.0000271 
  1326.4789127          0.9997366 
  1326.4803016          0.9999177 
  1326.4816905          1.0000018 
  1326.4830794          1.0000554 
  1326.4844682          1.0000358 
  1326.4858571          0.9999704 
  1326.4872460          0.9998546 
  1326.4886349          0.9999362 
  1326.4900237          0.9999686 
  1326.4914126          0.9997430 
  1326.4928015          0.9998566 
  1326.4941903          0.9998188 
  1326.4955792          0.9998041 
  1326.4969681          0.9998482 
  1326.4983570          0.9997006 
  1326.4997458          0.9999939 
  1326.5011347          1.0002187 
  1326.5025236          0.9999747 
  1326.5039124          0.9998920 
  1326.5053013          0.9997015 
  1326.5066902          0.9997805 
  1326.5080791          1.0000713 
  1326.5094679          0.9999623 
  1326.5108568          1.0000597 
  1326.5122457          1.0005106 
  1326.5136346          0.9999155 
  1326.5150234          1.0003738 
  1326.5164123          1.0001377 
  1326.5178012          1.0000120 
  1326.5191900          1.0000740 
  1326.5205789          0.9999312 
  1326.5219678          0.9999757 
  1326.5233567          0.9996375 
  1326.5247455          1.0001107 
  1326.5261344          0.9997144 
  1326.5275233          0.9999120 
  1326.5289121          0.9999953 
  1326.5303010          0.9999259 
  1326.5316899          0.9999409 
  1326.5330788          1.0001162 
  1326.5344676          1.0000560 
  1326.5358565          0.9999018 
  1326.5372454          1.0002384 
  1326.5386343          0.9999513 
  1326.5400231          0.9999335 
  1326.5414120          0.9998083 
  1326.5428009          0.9997590 
  1326.5441897          1.0000304 
  1326.5455786          1.0001824 
  1326.5469675          1.0001872 
  1326.5483564          1.0000941 
  1326.5497452          0.9998685 
  1326.5511341          0.9993762 
  1326.5525230          1.0001800 
  1326.5539119          0.9999502 
  1326.5553007          0.9996604 
  1326.5566896          1.0000266 
  1326.5580785          1.0001767 
  1326.5594673          0.9998562 
  1326.5608562          1.0002300 
  1326.5622451          0.9998410 
  1326.5636340          1.0001967 
  1326.5650228          1.0002325 
  1326.5664117          1.0000901 
  1326.5678006          1.0001137 
  1326.5691894          0.9998116 
  1326.5705783          0.9997465 
  1326.5719672          0.9997476 
  1326.5733561          0.9998184 
  1326.5747449          0.9999223 
  1326.5761338          0.9997745 
  1326.5775227          0.9998062 
  1326.5789116          0.9998116 
  1326.5803004          1.0001078 
  1326.5816893          1.0001743 
  1326.5830782          1.0002013 
  1326.5844670          0.9998713 
  1326.5858559          1.0002043 
  1326.5872448          1.0001359 
  1326.5886337          1.0000730 
  1326.5900225          0.9999981 
  1326.5914114          0.9997056 
  1326.5928003          0.9997652 
  1326.5941892          0.9999379 
  1326.5955780          0.9999112 
